sandboxLog;lambdaLog;timestamp
;{'time': 61000, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1847.7566, 'humidity': 79.32564};61000
;{'time': 61100, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1847.2894, 'humidity': 79.33775};61100
;{'time': 61200, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1082.0, 'askPrice': 1083.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1846.8224, 'humidity': 79.34987};61200
;{'time': 61300, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1846.3556, 'humidity': 79.361984};61300
;{'time': 61400, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1845.889, 'humidity': 79.37411};61400
;{'time': 61500, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1845.4226, 'humidity': 79.38623};61500
;{'time': 61600, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1844.9565, 'humidity': 79.39836};61600
;{'time': 61700, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1082.0, 'askPrice': 1083.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1844.4906, 'humidity': 79.41049};61700
;{'time': 61800, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1844.0249, 'humidity': 79.42263};61800
;{'time': 61900, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1083.0, 'askPrice': 1084.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1843.5594, 'humidity': 79.43478};61900
;{'time': 62000, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1843.0941, 'humidity': 79.44692};62000
;{'time': 62100, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1842.6292, 'humidity': 79.45907};62100
;{'time': 62200, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1842.1643, 'humidity': 79.47122};62200
;{'time': 62300, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1841.6997, 'humidity': 79.48338};62300
;{'time': 62400, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1841.2354, 'humidity': 79.495544};62400
;{'time': 62500, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1079.5, 'askPrice': 1081.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1840.7714, 'humidity': 79.50771};62500
;{'time': 62600, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1078.0, 'askPrice': 1079.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1840.3075, 'humidity': 79.51988};62600
;{'time': 62700, 'best_bid': 1075, 'best_ask': 1082, 'bidPrice': 1077.5, 'askPrice': 1079.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1839.8438, 'humidity': 79.53207};62700
;{'time': 62800, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1839.3804, 'humidity': 79.54424};62800
;{'time': 62900, 'best_bid': 1078, 'best_ask': 1086, 'bidPrice': 1081.0, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1838.9172, 'humidity': 79.556435};62900
;{'time': 63000, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1838.4543, 'humidity': 79.56863};63000
;{'time': 63100, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1837.9917, 'humidity': 79.58082};63100
;{'time': 63200, 'best_bid': 1078, 'best_ask': 1086, 'bidPrice': 1081.0, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1837.5293, 'humidity': 79.59302};63200
;{'time': 63300, 'best_bid': 1077, 'best_ask': 1081, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1837.0671, 'humidity': 79.605225};63300
;{'time': 63400, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1836.6052, 'humidity': 79.61744};63400
;{'time': 63500, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1836.1436, 'humidity': 79.629654};63500
;{'time': 63600, 'best_bid': 1077, 'best_ask': 1085, 'bidPrice': 1080.0, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1835.6821, 'humidity': 79.64188};63600
;{'time': 63700, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1835.2211, 'humidity': 79.654106};63700
;{'time': 63800, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1079.5, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1834.7601, 'humidity': 79.666336};63800
;{'time': 63900, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1834.2996, 'humidity': 79.67858};63900
;{'time': 64000, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1833.8391, 'humidity': 79.69082};64000
;{'time': 64100, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1833.379, 'humidity': 79.70307};64100
;{'time': 64200, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1081.0, 'askPrice': 1082.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1832.9192, 'humidity': 79.715324};64200
;{'time': 64300, 'best_bid': 1078, 'best_ask': 1086, 'bidPrice': 1081.0, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1832.4597, 'humidity': 79.72759};64300
;{'time': 64400, 'best_bid': 1078, 'best_ask': 1086, 'bidPrice': 1081.0, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1832.0004, 'humidity': 79.73985};64400
;{'time': 64500, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1831.5414, 'humidity': 79.75213};64500
;{'time': 64600, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1831.0826, 'humidity': 79.764404};64600
;{'time': 64700, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1078.5, 'askPrice': 1080.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1830.6241, 'humidity': 79.776695};64700
;{'time': 64800, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1830.166, 'humidity': 79.78899};64800
;{'time': 64900, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1829.708, 'humidity': 79.801285};64900
;{'time': 65000, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1829.2504, 'humidity': 79.81358};65000
;{'time': 65100, 'best_bid': 1077, 'best_ask': 1085, 'bidPrice': 1080.0, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1828.7931, 'humidity': 79.8259};65100
;{'time': 65200, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1828.336, 'humidity': 79.83821};65200
;{'time': 65300, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1083.5, 'askPrice': 1085.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1827.8793, 'humidity': 79.85053};65300
;{'time': 65400, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1827.4227, 'humidity': 79.86286};65400
;{'time': 65500, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1826.9666, 'humidity': 79.8752};65500
;{'time': 65600, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1083.5, 'askPrice': 1085.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1826.5106, 'humidity': 79.88754};65600
;{'time': 65700, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1826.055, 'humidity': 79.89989};65700
;{'time': 65800, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1825.5997, 'humidity': 79.91225};65800
;{'time': 65900, 'best_bid': 1083, 'best_ask': 1087, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1825.1448, 'humidity': 79.92461};65900
;{'time': 66000, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1824.6901, 'humidity': 79.93698};66000
;{'time': 66100, 'best_bid': 1083, 'best_ask': 1090, 'bidPrice': 1086.0, 'askPrice': 1087.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1824.2356, 'humidity': 79.949356};66100
;{'time': 66200, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1088.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1823.7815, 'humidity': 79.96174};66200
;{'time': 66300, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1084.5, 'askPrice': 1086.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1823.3278, 'humidity': 79.97413};66300
;{'time': 66400, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1083.5, 'askPrice': 1085.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1822.8743, 'humidity': 79.98653};66400
;{'time': 66500, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1822.421, 'humidity': 79.99893};66500
;{'time': 66600, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1821.9681, 'humidity': 80.011345};66600
;{'time': 66700, 'best_bid': 1083, 'best_ask': 1091, 'bidPrice': 1086.0, 'askPrice': 1088.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1821.5156, 'humidity': 80.023766};66700
;{'time': 66800, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1087.0, 'askPrice': 1088.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1821.0634, 'humidity': 80.036194};66800
;{'time': 66900, 'best_bid': 1086, 'best_ask': 1093, 'bidPrice': 1088.5, 'askPrice': 1090.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1820.6115, 'humidity': 80.04863};66900
;{'time': 67000, 'best_bid': 1085, 'best_ask': 1092, 'bidPrice': 1087.5, 'askPrice': 1089.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1820.1599, 'humidity': 80.06107};67000
;{'time': 67100, 'best_bid': 1084, 'best_ask': 1091, 'bidPrice': 1086.5, 'askPrice': 1088.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1819.7086, 'humidity': 80.073524};67100
;{'time': 67200, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1819.2576, 'humidity': 80.08598};67200
;{'time': 67300, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1818.807, 'humidity': 80.09845};67300
;{'time': 67400, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1818.3567, 'humidity': 80.11092};67400
;{'time': 67500, 'best_bid': 1081, 'best_ask': 1089, 'bidPrice': 1084.0, 'askPrice': 1086.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1817.9067, 'humidity': 80.123405};67500
;{'time': 67600, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1817.457, 'humidity': 80.135895};67600
;{'time': 67700, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1817.0078, 'humidity': 80.1484};67700
;{'time': 67800, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1816.5588, 'humidity': 80.160904};67800
;{'time': 67900, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1816.1101, 'humidity': 80.173416};67900
;{'time': 68000, 'best_bid': 1082, 'best_ask': 1089, 'bidPrice': 1085.0, 'askPrice': 1086.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1815.6619, 'humidity': 80.18594};68000
;{'time': 68100, 'best_bid': 1081, 'best_ask': 1088, 'bidPrice': 1084.0, 'askPrice': 1085.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1815.2139, 'humidity': 80.19847};68100
;{'time': 68200, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1814.7662, 'humidity': 80.21101};68200
;{'time': 68300, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1814.319, 'humidity': 80.223564};68300
;{'time': 68400, 'best_bid': 1080, 'best_ask': 1087, 'bidPrice': 1082.5, 'askPrice': 1084.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1813.8721, 'humidity': 80.23612};68400
;{'time': 68500, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1082.0, 'askPrice': 1083.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1813.4254, 'humidity': 80.24869};68500
;{'time': 68600, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1081.0, 'askPrice': 1082.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1812.9792, 'humidity': 80.26126};68600
;{'time': 68700, 'best_bid': 1079, 'best_ask': 1086, 'bidPrice': 1081.5, 'askPrice': 1083.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1812.5333, 'humidity': 80.27384};68700
;{'time': 68800, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1812.0878, 'humidity': 80.28644};68800
;{'time': 68900, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1080.5, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1811.6427, 'humidity': 80.299034};68900
;{'time': 69000, 'best_bid': 1078, 'best_ask': 1085, 'bidPrice': 1081.0, 'askPrice': 1082.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1811.1979, 'humidity': 80.311646};69000
;{'time': 69100, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1810.7534, 'humidity': 80.324265};69100
;{'time': 69200, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1079.5, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1810.3093, 'humidity': 80.33689};69200
;{'time': 69300, 'best_bid': 1076, 'best_ask': 1083, 'bidPrice': 1079.0, 'askPrice': 1080.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1809.8656, 'humidity': 80.34953};69300
;{'time': 69400, 'best_bid': 1076, 'best_ask': 1084, 'bidPrice': 1079.0, 'askPrice': 1081.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1809.4221, 'humidity': 80.362175};69400
;{'time': 69500, 'best_bid': 1077, 'best_ask': 1084, 'bidPrice': 1080.0, 'askPrice': 1081.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1808.9791, 'humidity': 80.37483};69500
;{'time': 69600, 'best_bid': 1077, 'best_ask': 1085, 'bidPrice': 1080.0, 'askPrice': 1082.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1808.5365, 'humidity': 80.3875};69600
;{'time': 69700, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1808.0942, 'humidity': 80.40018};69700
;{'time': 69800, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1075.0, 'askPrice': 1076.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1807.6523, 'humidity': 80.41286};69800
;{'time': 69900, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1075.5, 'askPrice': 1077.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1807.2109, 'humidity': 80.42555};69900
;{'time': 70000, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1075.5, 'askPrice': 1077.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1806.7698, 'humidity': 80.438255};70000
;{'time': 70100, 'best_bid': 1071, 'best_ask': 1078, 'bidPrice': 1074.0, 'askPrice': 1075.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1806.329, 'humidity': 80.45097};70100
;{'time': 70200, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1074.5, 'askPrice': 1076.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1805.8885, 'humidity': 80.46369};70200
;{'time': 70300, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1805.4486, 'humidity': 80.47643};70300
;{'time': 70400, 'best_bid': 1074, 'best_ask': 1081, 'bidPrice': 1077.0, 'askPrice': 1078.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1805.009, 'humidity': 80.489174};70400
;{'time': 70500, 'best_bid': 1073, 'best_ask': 1077, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1804.5697, 'humidity': 80.50192};70500
;{'time': 70600, 'best_bid': 1073, 'best_ask': 1081, 'bidPrice': 1076.0, 'askPrice': 1078.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1804.1309, 'humidity': 80.51469};70600
;{'time': 70700, 'best_bid': 1073, 'best_ask': 1081, 'bidPrice': 1076.0, 'askPrice': 1078.0, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1803.6925, 'humidity': 80.527466};70700
;{'time': 70800, 'best_bid': 1072, 'best_ask': 1079, 'bidPrice': 1075.0, 'askPrice': 1076.5, 'transportFees': 1.1, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1803.2544, 'humidity': 80.540245};70800
;{'time': 70900, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1802.8168, 'humidity': 80.55304};70900
;{'time': 71000, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1075.5, 'askPrice': 1077.0, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1802.3794, 'humidity': 80.56585};71000
;{'time': 71100, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1075.5, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1801.9426, 'humidity': 80.57866};71100
;{'time': 71200, 'best_bid': 1073, 'best_ask': 1080, 'bidPrice': 1075.5, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1801.5061, 'humidity': 80.591484};71200
;{'time': 71300, 'best_bid': 1073, 'best_ask': 1077, 'bidPrice': 1076.0, 'askPrice': 1077.5, 'transportFees': 1.0, 'exportTariff': 8.5, 'importTariff': -5.0, 'sunlight': 1801.0701, 'humidity': 80.604324};71300
